"segment_filename","basefile","black_flag","age","female_flag","source","duration","wordcount","clean_google_wer","clean_ibm_wer","clean_amazon_wer","clean_msft_wer","clean_apple_wer"
"DCB_se1_ag3_f_01_1_2698266_2710061.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",11.7947999999997,45,0.222222222222222,0.2,0.244444444444444,0.111111111111111,0.177777777777778
"DCB_se1_ag3_f_01_1_2720816_2734457.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",13.6412999999998,52,0.153846153846154,0.442307692307692,0.269230769230769,0.288461538461538,0.288461538461538
"DCB_se1_ag3_f_01_1_2737571_2752098.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",14.5272,52,0.230769230769231,0.307692307692308,0.230769230769231,0.230769230769231,0.403846153846154
"DCB_se1_ag3_f_01_1_2758601_2781073.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",22.4717000000001,37,0.0810810810810811,0.324324324324324,0.297297297297297,0.135135135135135,0.216216216216216
"DCB_se1_ag3_f_01_1_2787646_2801286.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",13.6402000000003,27,0.444444444444444,0.444444444444444,0.296296296296296,0.296296296296296,0.444444444444444
"DCB_se1_ag3_f_01_1_2811879_2823609.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",11.7294999999999,38,0.157894736842105,0.289473684210526,0.236842105263158,0.131578947368421,0.342105263157895
"DCB_se1_ag3_f_01_1_2840359_2849338.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",8.97840000000042,25,0.08,0.32,0.16,0.08,0.16
"DCB_se1_ag3_f_01_1_2850051_2864047.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",13.9958000000001,46,0.173913043478261,0.217391304347826,0.304347826086957,0.260869565217391,0.217391304347826
"DCB_se1_ag3_f_01_1_2882187_2891226.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",9.03909999999996,28,0.0357142857142857,0.535714285714286,0.285714285714286,0.107142857142857,0.0714285714285714
"DCB_se1_ag3_f_01_1_2894644_2912112.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",17.4684000000002,62,0.241935483870968,0.241935483870968,0.290322580645161,0.387096774193548,0.17741935483871
"DCB_se1_ag3_f_01_1_2999435_3004896.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",5.46030000000019,19,0.157894736842105,0.263157894736842,0.0526315789473684,0.0526315789473684,0.368421052631579
"DCB_se1_ag3_f_01_1_3006634_3013786.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",7.15169999999989,23,0.0869565217391304,0.130434782608696,0.0434782608695652,0.0434782608695652,0.260869565217391
"DCB_se1_ag3_f_01_1_3044658_3059282.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",14.6241,57,0.210526315789474,0.403508771929825,0.333333333333333,0.228070175438596,0.263157894736842
"DCB_se1_ag3_f_01_1_3112019_3147948.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",35.9283999999998,111,0.252252252252252,0.216216216216216,0.207207207207207,0.198198198198198,0.333333333333333
"DCB_se1_ag3_f_01_1_3206928_3221785.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",14.8572000000004,26,0.0769230769230769,0.423076923076923,0.269230769230769,0.384615384615385,0.307692307692308
"DCB_se1_ag3_f_01_1_3232330_3238383.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",6.05249999999978,9,0.111111111111111,0,0.222222222222222,0.111111111111111,0.444444444444444
"DCB_se1_ag3_f_01_1_3256178_3264405.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",8.22769999999991,23,0.217391304347826,0.260869565217391,0.434782608695652,0.391304347826087,0.608695652173913
"DCB_se1_ag3_f_01_1_3269939_3276993.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",7.05380000000014,19,0.0526315789473684,0.157894736842105,0.0526315789473684,0,0.105263157894737
"DCB_se1_ag3_f_01_1_3292694_3305081.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",12.3870999999999,20,0.35,0.65,0.5,0.4,0.5
"DCB_se1_ag3_f_01_1_3308294_3314891.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",6.5967999999998,17,0.235294117647059,0.588235294117647,0.529411764705882,0.411764705882353,0.352941176470588
"DCB_se1_ag3_f_01_1_3346587_3359016.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",12.4289999999996,38,0.315789473684211,0.315789473684211,0.236842105263158,0.289473684210526,0.447368421052632
"DCB_se1_ag3_f_01_1_3407641_3417049.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",9.40860000000021,32,0.125,0.125,0.09375,0.0625,0.125
"DCB_se1_ag3_f_01_1_3426904_3433081.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",6.17700000000013,20,0.9,0.85,0.8,0.55,0.5
"DCB_se1_ag3_f_01_1_3444112_3449200.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",5.08800000000019,28,0.392857142857143,0.5,0.5,0.178571428571429,0.5
"DCB_se1_ag3_f_01_1_3486942_3507912.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",20.9702000000002,57,0.087719298245614,0.210526315789474,0.245614035087719,0.087719298245614,0.210526315789474
"DCB_se1_ag3_f_01_1_3512937_3533920.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",20.9830999999999,65,0.107692307692308,0.2,0.123076923076923,0.107692307692308,0.230769230769231
"DCB_se1_ag3_f_01_1_3618004_3626205.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",8.20089999999982,40,0.575,0.15,0.275,0.1,0.5
"DCB_se1_ag3_f_01_1_3655767_3667893.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",12.1259,44,0.681818181818182,0.704545454545455,0.363636363636364,0.340909090909091,0.636363636363636
"DCB_se1_ag3_f_01_1_3681758_3689822.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",8.06449999999995,40,0.05,0.475,0.35,0.4,0.225
"DCB_se1_ag3_f_01_1_3758457_3787958.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",29.5011000000004,95,0.0315789473684211,0.178947368421053,0.189473684210526,0.0947368421052632,0.126315789473684
"DCB_se1_ag3_f_01_1_3789217_3798690.wav","DCB_se1_ag3_f_01_1",1,42,1,"DCB",9.4726999999998,35,0.114285714285714,0.514285714285714,0.4,0.228571428571429,0.2
"DCB_se1_ag3_f_02_1_18691_41413.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",22.7214,37,0.297297297297297,0.594594594594595,0.405405405405405,0.513513513513513,0.594594594594595
"DCB_se1_ag3_f_02_1_51595_57820.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",6.2254,10,0.1,0.3,0.6,0.3,0.4
"DCB_se1_ag3_f_02_1_117216_122441.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",5.22479999999999,12,0,0.166666666666667,0.416666666666667,0,0
"DCB_se1_ag3_f_02_1_147201_153078.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",5.87689999999998,19,0.157894736842105,0.105263157894737,0.210526315789474,0.210526315789474,0.105263157894737
"DCB_se1_ag3_f_02_1_162272_171086.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",8.81440000000001,19,0.210526315789474,0.368421052631579,0.210526315789474,0.210526315789474,0.105263157894737
"DCB_se1_ag3_f_02_1_178423_195122.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",16.6997,37,0.162162162162162,0.486486486486487,0.189189189189189,0.027027027027027,0.162162162162162
"DCB_se1_ag3_f_02_1_228795_243633.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",14.8384,23,0.130434782608696,0.391304347826087,0.260869565217391,0.217391304347826,0.608695652173913
"DCB_se1_ag3_f_02_1_255514_261021.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",5.50619999999998,15,0.4,0.4,0.133333333333333,0.266666666666667,0.733333333333333
"DCB_se1_ag3_f_02_1_306001_320093.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",14.0915,28,0.178571428571429,0.321428571428571,0.357142857142857,0.107142857142857,0.464285714285714
"DCB_se1_ag3_f_02_1_326539_335993.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",9.45359999999999,27,0.37037037037037,0.592592592592593,0.407407407407407,0.222222222222222,0.592592592592593
"DCB_se1_ag3_f_02_1_342587_348768.wav","DCB_se1_ag3_f_02_1",1,38,1,"DCB",6.18119999999999,9,0.444444444444444,1.33333333333333,0.888888888888889,0.333333333333333,0.777777777777778
"DCB_se1_ag3_f_02_2_337009_376976.wav","DCB_se1_ag3_f_02_2",1,38,1,"DCB",39.9675,85,0.164705882352941,0.435294117647059,0.411764705882353,0.247058823529412,0.388235294117647
"DCB_se1_ag3_f_02_2_455923_469160.wav","DCB_se1_ag3_f_02_2",1,38,1,"DCB",13.2374,39,0.333333333333333,0.282051282051282,0.128205128205128,0.333333333333333,0.307692307692308
"DCB_se1_ag3_f_02_2_514355_526540.wav","DCB_se1_ag3_f_02_2",1,38,1,"DCB",12.1858,31,0.193548387096774,0.451612903225806,0.258064516129032,0.354838709677419,0.258064516129032
"DCB_se1_ag3_f_02_2_541814_589575.wav","DCB_se1_ag3_f_02_2",1,38,1,"DCB",47.7612999999999,132,0.143939393939394,0.356060606060606,0.174242424242424,0.189393939393939,0.272727272727273
"DCB_se1_ag3_f_03_1_55005_62273.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",7.2683,12,0.583333333333333,0.333333333333333,0.0833333333333333,0.333333333333333,0.333333333333333
"DCB_se1_ag3_f_03_1_79471_85984.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",6.513,15,0.0666666666666667,0.533333333333333,0.333333333333333,0.2,0.0666666666666667
"DCB_se1_ag3_f_03_1_154119_168469.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",14.35,47,0.446808510638298,0.531914893617021,0.404255319148936,0.48936170212766,0.680851063829787
"DCB_se1_ag3_f_03_1_232293_239094.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",6.80080000000001,19,0.421052631578947,0.578947368421053,0.526315789473684,0.315789473684211,0.578947368421053
"DCB_se1_ag3_f_03_1_287486_293530.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",6.04320000000001,11,0.545454545454545,0.545454545454545,0.363636363636364,0.545454545454545,0.545454545454545
"DCB_se1_ag3_f_03_1_555832_569987.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",14.155,31,0.354838709677419,0.548387096774194,0.419354838709677,0.258064516129032,0.645161290322581
"DCB_se1_ag3_f_03_1_807611_827524.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",19.9124999999999,54,0.351851851851852,0.574074074074074,0.314814814814815,0.222222222222222,0.574074074074074
"DCB_se1_ag3_f_03_1_1036009_1046922.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",10.9128000000001,33,0.454545454545455,0.575757575757576,0.393939393939394,0.333333333333333,0.696969696969697
"DCB_se1_ag3_f_03_1_1051008_1088075.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",37.0661,92,0.33695652173913,0.402173913043478,0.326086956521739,0.293478260869565,0.521739130434783
"DCB_se1_ag3_f_03_1_1161255_1166775.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",5.51970000000006,12,0.666666666666667,0.5,0.75,0.75,0.75
"DCB_se1_ag3_f_03_1_1417525_1425525.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",7.9991,21,0.666666666666667,0.571428571428571,0.380952380952381,0.380952380952381,0.380952380952381
"DCB_se1_ag3_f_03_1_1765130_1779964.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",14.8339999999998,37,0.324324324324324,0.486486486486487,0.324324324324324,0.324324324324324,0.594594594594595
"DCB_se1_ag3_f_03_1_1802463_1835647.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",33.184,113,0.0973451327433628,0.292035398230089,0.141592920353982,0.106194690265487,0.185840707964602
"DCB_se1_ag3_f_03_1_1840774_1886733.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",45.9590999999998,114,0.175438596491228,0.219298245614035,0.149122807017544,0.184210526315789,0.157894736842105
"DCB_se1_ag3_f_03_1_1935659_1946620.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",10.9608999999998,34,0.0882352941176471,0.411764705882353,0.235294117647059,0.147058823529412,0.235294117647059
"DCB_se1_ag3_f_03_1_1951985_1961374.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",9.3893999999998,36,0.138888888888889,0.222222222222222,0.0555555555555556,0.0277777777777778,0.305555555555556
"DCB_se1_ag3_f_03_1_2083519_2110449.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",26.9303,51,0.294117647058824,0.568627450980392,0.431372549019608,0.431372549019608,0.490196078431373
"DCB_se1_ag3_f_03_1_2172402_2189088.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",16.6867000000002,45,0.377777777777778,0.688888888888889,0.266666666666667,0.311111111111111,0.688888888888889
"DCB_se1_ag3_f_03_1_2220318_2235037.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",14.7183999999997,37,0.216216216216216,0.702702702702703,0.405405405405405,0.459459459459459,0.837837837837838
"DCB_se1_ag3_f_03_1_2244151_2259759.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",15.6077999999998,53,0.339622641509434,0.622641509433962,0.547169811320755,0.39622641509434,0.509433962264151
"DCB_se1_ag3_f_03_1_2352723_2375057.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",22.3344000000002,63,0.349206349206349,0.80952380952381,0.46031746031746,0.46031746031746,0.714285714285714
"DCB_se1_ag3_f_03_1_2392536_2400675.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",8.13900000000012,16,0.5625,0.5,0.4375,0.4375,0.8125
"DCB_se1_ag3_f_03_1_2538144_2560286.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",22.1421,74,0.0810810810810811,0.432432432432432,0.256756756756757,0.202702702702703,0.405405405405405
"DCB_se1_ag3_f_03_1_2562042_2571670.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",9.62840000000006,26,0.192307692307692,0.730769230769231,0.461538461538462,0.230769230769231,0.692307692307692
"DCB_se1_ag3_f_03_1_2632873_2657147.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",24.2743,66,0.242424242424242,0.363636363636364,0.136363636363636,0.151515151515152,0.363636363636364
"DCB_se1_ag3_f_03_1_2659766_2673044.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",13.2780000000002,43,0.255813953488372,0.302325581395349,0.302325581395349,0.232558139534884,0.325581395348837
"DCB_se1_ag3_f_03_1_2831589_2851133.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",19.5445,66,0.560606060606061,0.515151515151515,0.46969696969697,0.409090909090909,0.636363636363636
"DCB_se1_ag3_f_03_1_2852652_2901470.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",48.8181999999997,132,0.196969696969697,0.568181818181818,0.371212121212121,0.28030303030303,0.484848484848485
"DCB_se1_ag3_f_03_1_3117208_3124158.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",6.95049999999992,17,0.235294117647059,0.823529411764706,0.470588235294118,0.176470588235294,0.529411764705882
"DCB_se1_ag3_f_03_1_3236517_3241560.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",5.04310000000032,12,0.166666666666667,0.25,0.166666666666667,0.333333333333333,0.333333333333333
"DCB_se1_ag3_f_03_1_3335332_3345397.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",10.0651000000003,42,0.238095238095238,0.357142857142857,0.142857142857143,0.119047619047619,0.357142857142857
"DCB_se1_ag3_f_03_1_3366780_3371961.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",5.18130000000019,11,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0.727272727272727
"DCB_se1_ag3_f_03_1_3388972_3403941.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",14.9683,53,0.264150943396226,0.433962264150943,0.358490566037736,0.188679245283019,0.39622641509434
"DCB_se1_ag3_f_03_1_3466889_3483002.wav","DCB_se1_ag3_f_03_1",1,34,1,"DCB",16.1132000000002,38,0.236842105263158,0.368421052631579,0.289473684210526,0.263157894736842,0.315789473684211
"DCB_se1_ag3_m_02_1_20158_32810.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",12.6518,27,0.185185185185185,0.481481481481481,0.37037037037037,0.037037037037037,0.259259259259259
"DCB_se1_ag3_m_02_1_36977_43957.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",6.98,8,0.5,0.625,0.25,0.25,0.5
"DCB_se1_ag3_m_02_1_62054_86752.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",24.6986,43,0.13953488372093,0.325581395348837,0.325581395348837,0.186046511627907,0.418604651162791
"DCB_se1_ag3_m_02_1_93322_99378.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",6.0557,20,0.3,0.4,0.6,0.25,0.5
"DCB_se1_ag3_m_02_1_110030_127451.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",17.4208,49,0.653061224489796,0.530612244897959,0.36734693877551,0.26530612244898,0.510204081632653
"DCB_se1_ag3_m_02_1_145357_168084.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",22.7262,57,0.596491228070175,0.771929824561403,0.736842105263158,0.543859649122807,0.807017543859649
"DCB_se1_ag3_m_02_1_171713_181619.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",9.90530000000001,39,0.512820512820513,0.666666666666667,0.666666666666667,0.564102564102564,0.692307692307692
"DCB_se1_ag3_m_02_1_387689_396211.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",8.52120000000002,10,0.9,0.9,0.9,0.9,0.9
"DCB_se1_ag3_m_02_1_397799_406384.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",8.58460000000002,20,0.65,0.9,0.85,0.55,1
"DCB_se1_ag3_m_02_1_485938_522415.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",36.4762000000001,93,0.548387096774194,0.612903225806452,0.505376344086022,0.419354838709677,0.817204301075269
"DCB_se1_ag3_m_02_1_533134_561877.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",28.7433999999999,38,0.342105263157895,0.657894736842105,0.657894736842105,0.421052631578947,0.684210526315789
"DCB_se1_ag3_m_02_1_586766_598021.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",11.2555,38,0.184210526315789,0.473684210526316,0.289473684210526,0.105263157894737,0.526315789473684
"DCB_se1_ag3_m_02_1_599406_631651.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",32.245,83,0.240963855421687,0.493975903614458,0.385542168674699,0.301204819277108,0.662650602409639
"DCB_se1_ag3_m_02_1_651629_679227.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",27.5975999999999,70,0.428571428571429,0.614285714285714,0.385714285714286,0.428571428571429,0.642857142857143
"DCB_se1_ag3_m_02_1_683270_732731.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",49.4607,132,0.196969696969697,0.439393939393939,0.303030303030303,0.28030303030303,0.659090909090909
"DCB_se1_ag3_m_02_1_760374_767799.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",7.42529999999999,17,0.529411764705882,0.764705882352941,0.823529411764706,0.588235294117647,0.764705882352941
"DCB_se1_ag3_m_02_1_773798_788597.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",14.7985,43,0.27906976744186,0.488372093023256,0.488372093023256,0.325581395348837,0.744186046511628
"DCB_se1_ag3_m_02_1_793855_806428.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",12.5723,34,0.382352941176471,0.588235294117647,0.588235294117647,0.323529411764706,0.705882352941177
"DCB_se1_ag3_m_02_1_825300_838270.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",12.9697,41,0.609756097560976,0.536585365853659,0.536585365853659,0.463414634146341,0.75609756097561
"DCB_se1_ag3_m_02_1_847907_859958.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",12.051,30,0.5,0.433333333333333,0.566666666666667,0.466666666666667,0.666666666666667
"DCB_se1_ag3_m_02_1_874410_888958.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",14.5482,45,0.733333333333333,0.777777777777778,0.555555555555556,0.822222222222222,0.933333333333333
"DCB_se1_ag3_m_02_1_892185_905108.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",12.9229,22,0.454545454545455,0.818181818181818,0.863636363636364,0.863636363636364,1
"DCB_se1_ag3_m_02_1_947311_961492.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",14.1810999999999,42,0.452380952380952,0.666666666666667,0.69047619047619,0.30952380952381,0.857142857142857
"DCB_se1_ag3_m_02_1_964657_973244.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",8.58639999999991,31,0.258064516129032,0.580645161290323,0.516129032258065,0.419354838709677,0.548387096774194
"DCB_se1_ag3_m_02_1_995739_1014054.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",18.3150000000001,47,0.553191489361702,0.617021276595745,0.531914893617021,0.319148936170213,0.702127659574468
"DCB_se1_ag3_m_02_1_1070080_1088572.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",18.492,35,0.542857142857143,0.771428571428571,0.657142857142857,0.428571428571429,0.742857142857143
"DCB_se1_ag3_m_02_1_1134444_1142065.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",7.62149999999997,18,0.166666666666667,0.388888888888889,0.333333333333333,0.388888888888889,0.5
"DCB_se1_ag3_m_02_1_1206294_1212916.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",6.62200000000007,14,0.714285714285714,1,0.928571428571429,0.857142857142857,0.857142857142857
"DCB_se1_ag3_m_02_1_1458301_1496422.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",38.1210000000001,105,0.504761904761905,0.657142857142857,0.533333333333333,0.40952380952381,0.714285714285714
"DCB_se1_ag3_m_02_1_1501089_1509850.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",8.76070000000004,31,0.354838709677419,0.67741935483871,0.483870967741935,0.612903225806452,0.806451612903226
"DCB_se1_ag3_m_02_1_1563477_1588686.wav","DCB_se1_ag3_m_02_1",1,36,0,"DCB",25.2093,51,0.705882352941177,0.823529411764706,0.705882352941177,0.784313725490196,0.862745098039216
"DCB_se1_ag4_f_01_1_222649_240883.wav","DCB_se1_ag4_f_01_1",1,61,1,"DCB",18.234,60,0.216666666666667,0.3,0.366666666666667,0.116666666666667,0.316666666666667
"DCB_se1_ag4_f_01_1_473278_483043.wav","DCB_se1_ag4_f_01_1",1,61,1,"DCB",9.76519999999999,32,0.3125,0.28125,0.21875,0.25,0.5
"DCB_se1_ag4_f_01_1_488165_498046.wav","DCB_se1_ag4_f_01_1",1,61,1,"DCB",9.88080000000002,28,0,0.178571428571429,0.107142857142857,0.0357142857142857,0.0714285714285714
"DCB_se1_ag4_f_01_2_211016_249552.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",38.5356,109,0.0917431192660551,0.275229357798165,0.174311926605505,0.128440366972477,0.26605504587156
"DCB_se1_ag4_f_01_2_299572_320901.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",21.3289,64,0.140625,0.25,0.28125,0.125,0.3125
"DCB_se1_ag4_f_01_2_424051_457743.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",33.6922,82,0.304878048780488,0.414634146341463,0.280487804878049,0.231707317073171,0.390243902439024
"DCB_se1_ag4_f_01_2_556027_565685.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",9.6579999999999,27,0.296296296296296,0.62962962962963,0.444444444444444,0.481481481481481,0.666666666666667
"DCB_se1_ag4_f_01_2_571347_581554.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",10.2076,33,0.151515151515152,0.151515151515152,0.363636363636364,0.121212121212121,0.454545454545455
"DCB_se1_ag4_f_01_2_665778_685954.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",20.1764000000001,57,0.192982456140351,0.403508771929825,0.228070175438596,0.140350877192982,0.368421052631579
"DCB_se1_ag4_f_01_2_706190_717875.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",11.6842999999999,30,0.1,0.333333333333333,0.2,0.133333333333333,0.433333333333333
"DCB_se1_ag4_f_01_2_754546_767525.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",12.9795,46,0.217391304347826,0.478260869565217,0.195652173913043,0.282608695652174,0.58695652173913
"DCB_se1_ag4_f_01_2_787319_795340.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",8.02089999999998,23,0.391304347826087,0.304347826086957,0.304347826086957,0.217391304347826,0.478260869565217
"DCB_se1_ag4_f_01_2_804156_853048.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",48.8916,166,0.180722891566265,0.283132530120482,0.234939759036145,0.102409638554217,0.337349397590361
"DCB_se1_ag4_f_01_2_938034_949294.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",11.2597000000001,37,0.351351351351351,0.378378378378378,0.324324324324324,0.297297297297297,0.513513513513513
"DCB_se1_ag4_f_01_2_1026126_1038194.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",12.0684000000001,38,0.0263157894736842,0.184210526315789,0.0263157894736842,0.157894736842105,0.210526315789474
"DCB_se1_ag4_f_01_2_1133812_1149486.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",15.6741000000002,49,0.102040816326531,0.36734693877551,0.122448979591837,0.224489795918367,0.408163265306122
"DCB_se1_ag4_f_01_2_1174907_1196967.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",22.0599999999999,72,0.25,0.291666666666667,0.222222222222222,0.180555555555556,0.486111111111111
"DCB_se1_ag4_f_01_2_1534617_1554233.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",19.6161,69,0.231884057971014,0.289855072463768,0.231884057971014,0.130434782608696,0.434782608695652
"DCB_se1_ag4_f_01_2_1624533_1643350.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",18.8176000000001,49,0.224489795918367,0.387755102040816,0.26530612244898,0.244897959183673,0.510204081632653
"DCB_se1_ag4_f_01_2_1734518_1754200.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",19.6827000000001,65,0.2,0.246153846153846,0.184615384615385,0.107692307692308,1
"DCB_se1_ag4_f_01_2_1858553_1881296.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",22.7429,67,0.17910447761194,0.253731343283582,0.17910447761194,0.164179104477612,0.328358208955224
"DCB_se1_ag4_f_01_2_2081642_2098543.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",16.9014999999999,55,0.218181818181818,0.309090909090909,0.290909090909091,0.218181818181818,0.381818181818182
"DCB_se1_ag4_f_01_2_2103751_2134692.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",30.9412000000002,79,0.20253164556962,0.265822784810127,0.177215189873418,0.164556962025316,0.40506329113924
"DCB_se1_ag4_f_01_2_2234365_2276608.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",42.2429999999999,132,0.318181818181818,0.416666666666667,0.234848484848485,0.234848484848485,1
"DCB_se1_ag4_f_01_2_2278892_2293160.wav","DCB_se1_ag4_f_01_2",1,61,1,"DCB",14.2681000000002,43,0.27906976744186,0.441860465116279,0.348837209302326,0.255813953488372,0.348837209302326
